PM2.5,PM10,CO,O3,NO2,SO2,NO,NOx,AQI_Bucket,City
19.34,44.72,0.74,42.11,6.03,5.9,1.02,3.64,Satisfactory,Thiruvananthapuram
22.06,50.03,0.76,42.45,5.6,1.01,0.84,3.58,Satisfactory,Thiruvananthapuram
29.36,66.82,0.63,51.91,3.86,1.28,0.83,2.69,Satisfactory,Thiruvananthapuram
29.4,71.05,0.7,47.6,4.31,2.87,0.96,2.97,Satisfactory,Thiruvananthapuram
29.84,67.66,0.84,49.38,4.12,1.95,0.87,2.82,Satisfactory,Thiruvananthapuram
29.96,62.29,0.89,54.35,4.54,1.98,0.89,3.11,Satisfactory,Thiruvananthapuram
27.02,59.77,0.85,58.07,3.83,1.15,0.78,2.65,Satisfactory,Thiruvananthapuram
28.08,65.59,0.86,46.32,4.4,1.13,0.79,2.91,Satisfactory,Thiruvananthapuram
29.0,60.17,0.86,49.61,5.62,1.02,2.7,3.22,Satisfactory,Thiruvananthapuram
29.11,60.55,0.91,48.69,5.77,2.54,1.62,3.29,Satisfactory,Thiruvananthapuram
27.8,54.56,0.88,45.55,5.62,2.66,1.62,3.22,Satisfactory,Thiruvananthapuram
25.36,51.86,1.01,37.88,7.6,1.8,1.62,4.31,Satisfactory,Thiruvananthapuram
27.7,56.55,0.94,39.21,6.93,1.79,1.56,3.7,Satisfactory,Thiruvananthapuram
23.75,44.77,0.88,44.07,6.31,0.64,1.13,3.78,Satisfactory,Thiruvananthapuram
19.82,42.03,0.96,44.89,5.74,0.63,1.48,3.32,Satisfactory,Thiruvananthapuram
6.75,32.47,0.97,47.52,5.4,1.39,1.66,3.11,Satisfactory,Thiruvananthapuram
48.57,28.21,0.94,47.61,5.51,1.2,1.53,3.15,Satisfactory,Thiruvananthapuram
20.85,41.85,0.95,52.09,5.2,1.41,2.03,3.03,Satisfactory,Thiruvananthapuram
14.08,28.42,0.72,60.65,5.06,1.59,1.56,2.94,Satisfactory,Thiruvananthapuram
20.29,40.08,0.93,55.08,6.53,2.48,1.62,3.86,Satisfactory,Thiruvananthapuram
22.56,44.12,0.82,53.82,6.67,4.42,1.54,3.76,Satisfactory,Thiruvananthapuram
23.4,53.12,0.89,55.52,5.21,2.4,1.09,3.25,Satisfactory,Thiruvananthapuram
24.68,59.62,1.04,44.53,8.44,0.78,1.2,4.88,Satisfactory,Thiruvananthapuram
24.35,59.02,0.98,39.2,4.8,3.05,1.5,2.83,Satisfactory,Thiruvananthapuram
23.93,56.52,0.89,47.45,5.78,2.75,1.06,12.73,Satisfactory,Thiruvananthapuram
21.05,49.07,1.03,55.71,6.15,2.96,1.53,3.47,Satisfactory,Thiruvananthapuram
20.83,49.94,0.93,51.43,4.25,2.37,1.48,2.87,Satisfactory,Thiruvananthapuram
31.21,87.96,1.09,38.65,4.94,3.95,1.01,12.15,Satisfactory,Thiruvananthapuram
34.33,103.25,1.02,41.05,6.93,2.85,1.65,3.83,Satisfactory,Thiruvananthapuram
33.84,100.42,0.88,46.24,5.31,3.69,1.84,3.06,Moderate,Thiruvananthapuram
29.95,97.18,0.8,47.52,3.39,3.27,1.62,2.38,Satisfactory,Thiruvananthapuram
35.81,110.95,1.04,42.12,5.26,3.35,2.05,2.91,Moderate,Thiruvananthapuram
28.5,88.32,1.02,34.79,3.87,3.25,2.11,2.66,Satisfactory,Thiruvananthapuram
24.2,67.7,0.98,33.48,4.36,2.34,1.2,6.91,Satisfactory,Thiruvananthapuram
22.41,64.57,0.84,39.01,5.45,2.03,1.45,3.09,Satisfactory,Thiruvananthapuram
21.15,56.44,0.87,48.23,5.88,2.32,2.38,3.3,Satisfactory,Thiruvananthapuram
19.17,54.42,0.82,40.41,5.04,1.81,1.41,2.85,Satisfactory,Thiruvananthapuram
17.72,48.58,0.78,45.35,4.43,2.31,1.38,2.55,Satisfactory,Thiruvananthapuram
15.1,44.81,0.87,32.67,3.33,1.96,1.09,7.04,Satisfactory,Thiruvananthapuram
15.51,44.75,0.95,33.63,4.64,1.44,1.44,2.68,Satisfactory,Thiruvananthapuram
15.45,45.92,1.31,36.62,4.66,3.05,1.37,2.7,Satisfactory,Thiruvananthapuram
22.07,55.7,2.02,47.85,3.56,3.04,0.99,7.8,Moderate,Thiruvananthapuram
15.62,46.85,0.64,39.76,4.06,6.34,1.41,2.29,Satisfactory,Thiruvananthapuram
27.99,62.22,0.81,29.81,6.66,3.95,1.99,3.96,Satisfactory,Thiruvananthapuram
31.07,72.77,0.72,36.36,5.52,4.4,1.24,3.06,Satisfactory,Thiruvananthapuram
26.95,64.09,0.68,38.44,6.85,3.89,1.66,3.94,Satisfactory,Thiruvananthapuram
19.94,51.78,0.67,28.39,4.18,5.65,0.89,2.38,Satisfactory,Thiruvananthapuram
15.06,31.31,0.38,31.63,5.71,5.51,0.62,2.83,Satisfactory,Thiruvananthapuram
9.71,29.58,0.64,39.82,12.1,2.22,0.71,6.97,Satisfactory,Thiruvananthapuram
12.44,34.61,0.5,37.65,4.36,1.25,1.1,2.5,Good,Thiruvananthapuram
17.4,52.68,0.55,32.51,4.78,1.47,1.19,2.72,Good,Thiruvananthapuram
29.1,77.25,0.54,28.04,4.62,2.62,1.19,2.56,Satisfactory,Thiruvananthapuram
27.92,76.55,0.55,39.68,3.13,2.02,0.84,2.05,Satisfactory,Thiruvananthapuram
25.3,78.76,0.68,38.47,4.33,0.83,1.32,2.43,Satisfactory,Thiruvananthapuram
20.1,49.86,0.62,32.62,4.67,1.22,1.38,2.58,Satisfactory,Thiruvananthapuram
22.08,54.8,0.62,30.08,2.76,2.22,0.87,1.86,Satisfactory,Thiruvananthapuram
13.33,35.77,0.46,21.26,2.43,1.6,0.55,1.74,Good,Thiruvananthapuram
10.7,37.15,0.76,37.03,4.86,1.58,0.5,2.89,Moderate,Thiruvananthapuram
9.27,29.82,0.65,35.1,4.09,1.38,1.1,2.39,Good,Thiruvananthapuram
10.76,27.21,0.59,36.69,3.46,1.02,1.02,1.99,Satisfactory,Thiruvananthapuram
19.83,45.83,0.77,28.36,5.01,2.91,0.76,2.75,Good,Thiruvananthapuram
13.93,33.76,0.74,29.83,4.5,1.74,0.99,2.43,Satisfactory,Thiruvananthapuram
6.51,25.46,0.71,33.93,4.26,1.44,1.22,2.35,Satisfactory,Thiruvananthapuram
7.83,24.78,0.56,27.8,3.12,2.03,0.92,1.84,Good,Thiruvananthapuram
9.9,23.83,0.55,33.91,4.48,2.22,1.28,2.44,Satisfactory,Thiruvananthapuram
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Good,Thiruvananthapuram
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Thiruvananthapuram
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Thiruvananthapuram
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Thiruvananthapuram
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Thiruvananthapuram
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Thiruvananthapuram
48.57,95.68,0.89,30.84,21.69,9.16,9.89,23.52,Moderate,Thiruvananthapuram
11.16,56.09,0.0,16.36,2.57,4.81,0.76,1.34,Moderate,Thiruvananthapuram
10.26,47.92,0.08,14.52,2.21,1.77,1.07,8.95,Good,Thiruvananthapuram
5.75,22.78,0.43,21.71,1.35,2.28,0.66,1.15,Satisfactory,Thiruvananthapuram
48.57,95.68,0.48,17.01,1.58,2.38,0.71,1.18,Moderate,Thiruvananthapuram
48.57,95.68,0.81,14.46,2.07,1.64,0.67,1.54,Moderate,Thiruvananthapuram
48.57,95.68,0.47,15.43,1.5,3.02,0.56,1.2,Moderate,Thiruvananthapuram
48.57,95.68,0.67,14.23,1.88,2.45,0.56,1.41,Moderate,Thiruvananthapuram
26.0,57.36,0.65,14.2,1.89,1.21,0.48,1.33,Moderate,Thiruvananthapuram
23.62,55.51,0.65,13.52,2.15,2.4,0.72,8.74,Satisfactory,Thiruvananthapuram
13.04,50.75,0.63,14.73,2.32,0.65,1.44,5.42,Satisfactory,Thiruvananthapuram
13.43,45.05,0.58,14.21,2.24,0.95,1.01,5.93,Good,Thiruvananthapuram
17.03,46.9,0.68,14.87,3.08,2.32,1.1,9.72,Good,Thiruvananthapuram
8.74,40.2,0.6,14.65,2.69,2.39,1.62,9.83,Good,Thiruvananthapuram
9.89,36.12,0.77,15.03,2.32,0.94,1.81,10.09,Good,Thiruvananthapuram
11.09,43.52,0.79,15.31,3.27,1.68,1.54,9.76,Good,Thiruvananthapuram
12.48,34.86,0.82,17.14,3.29,0.65,1.57,15.43,Good,Thiruvananthapuram
6.33,27.34,0.63,21.12,3.63,1.64,1.09,11.09,Satisfactory,Thiruvananthapuram
11.48,38.57,0.81,14.24,3.32,1.87,0.95,11.1,Satisfactory,Thiruvananthapuram
15.2,49.52,0.78,16.23,3.42,1.69,0.97,11.24,Satisfactory,Thiruvananthapuram
13.47,28.95,0.55,17.67,2.83,1.6,1.38,10.62,Good,Thiruvananthapuram
8.94,26.17,0.62,17.75,2.21,1.26,0.98,16.66,Good,Thiruvananthapuram
10.82,26.83,0.64,22.66,3.69,1.34,0.9,7.24,Satisfactory,Thiruvananthapuram
11.84,33.66,0.68,23.55,4.49,0.41,0.88,7.65,Satisfactory,Thiruvananthapuram
24.32,49.88,0.82,33.61,6.3,0.96,1.13,8.58,Satisfactory,Thiruvananthapuram
23.27,50.61,0.77,23.15,5.22,1.54,0.88,8.03,Satisfactory,Thiruvananthapuram
17.42,37.18,0.64,22.26,3.62,0.97,0.82,2.21,Good,Thiruvananthapuram
10.78,27.74,0.57,24.72,2.95,1.66,0.74,11.58,Good,Thiruvananthapuram
9.3,26.98,0.61,26.31,3.48,1.31,0.85,11.78,Good,Thiruvananthapuram
10.93,29.01,0.64,28.26,3.86,0.77,1.09,12.46,Satisfactory,Thiruvananthapuram
8.52,29.39,0.73,25.37,4.25,1.97,1.18,2.36,Satisfactory,Thiruvananthapuram
10.07,26.21,0.56,34.61,3.39,0.89,1.0,1.92,Satisfactory,Thiruvananthapuram
13.25,29.58,0.7,31.47,3.99,1.33,0.72,2.24,Satisfactory,Thiruvananthapuram
17.72,39.38,0.77,25.1,3.92,1.1,0.63,2.11,Satisfactory,Thiruvananthapuram
12.16,35.43,0.88,24.0,4.98,2.38,1.0,2.75,Satisfactory,Thiruvananthapuram
19.32,43.83,0.96,25.25,5.0,0.68,0.94,7.81,Satisfactory,Thiruvananthapuram
14.56,44.4,0.92,23.69,3.32,0.42,0.92,11.82,Satisfactory,Thiruvananthapuram
12.96,39.89,1.12,21.95,3.99,1.3,0.73,7.08,Satisfactory,Thiruvananthapuram
10.63,35.98,1.67,20.01,3.76,1.23,0.96,2.11,Satisfactory,Thiruvananthapuram
15.15,33.9,0.68,22.94,3.61,0.44,1.14,2.02,Good,Thiruvananthapuram
9.24,45.88,0.77,22.3,3.85,1.72,0.92,2.21,Satisfactory,Thiruvananthapuram
13.06,44.31,0.83,19.2,3.9,0.59,0.94,11.36,Satisfactory,Thiruvananthapuram
11.41,38.04,0.65,18.84,2.71,1.09,0.85,1.67,Good,Thiruvananthapuram
14.64,48.38,0.67,21.47,2.87,1.07,1.11,1.59,Satisfactory,Thiruvananthapuram
10.62,34.72,0.68,20.78,2.93,1.87,1.02,6.77,Satisfactory,Thiruvananthapuram
9.83,27.68,0.68,22.28,3.28,1.32,0.75,1.95,Satisfactory,Thiruvananthapuram
8.62,29.48,0.68,24.38,3.81,1.93,1.31,2.03,Satisfactory,Thiruvananthapuram
8.51,23.3,0.72,23.87,4.02,1.89,0.9,7.36,Satisfactory,Thiruvananthapuram
7.9,24.9,0.63,31.87,3.94,1.13,0.91,2.19,Good,Thiruvananthapuram
15.08,33.7,0.6,33.88,3.66,2.15,0.93,2.28,Satisfactory,Thiruvananthapuram
10.74,28.25,0.63,28.9,3.35,0.95,0.91,1.9,Satisfactory,Thiruvananthapuram
21.0,40.48,0.81,24.18,5.03,1.17,0.96,2.75,Satisfactory,Thiruvananthapuram
21.45,42.58,0.72,26.49,3.74,0.55,0.86,2.15,Satisfactory,Thiruvananthapuram
19.93,39.9,0.74,27.55,4.98,1.43,0.97,2.78,Satisfactory,Thiruvananthapuram
20.37,38.29,0.72,21.62,4.17,1.08,0.85,2.35,Good,Thiruvananthapuram
13.58,31.07,0.67,19.92,3.64,1.36,0.73,2.15,Good,Thiruvananthapuram
8.02,23.18,0.7,22.72,4.01,0.73,1.37,2.12,Good,Thiruvananthapuram
7.98,22.64,0.63,26.12,3.03,1.57,0.84,6.66,Good,Thiruvananthapuram
12.11,30.07,0.64,30.67,3.65,1.79,1.16,2.08,Good,Thiruvananthapuram
27.82,23.28,0.7,27.47,3.75,1.05,0.9,2.15,Satisfactory,Thiruvananthapuram
15.48,31.92,0.67,26.61,3.61,1.29,0.92,2.06,Good,Thiruvananthapuram
14.76,30.21,0.72,26.98,3.96,1.23,0.87,2.13,Satisfactory,Thiruvananthapuram
13.65,39.05,0.66,19.78,3.86,1.34,0.88,11.85,Good,Thiruvananthapuram
10.55,28.91,0.68,18.16,2.97,1.38,0.88,1.79,Good,Thiruvananthapuram
9.84,26.69,0.81,16.1,3.51,1.03,1.11,1.94,Satisfactory,Thiruvananthapuram
11.17,27.66,0.84,15.35,3.32,1.21,0.97,1.95,Satisfactory,Thiruvananthapuram
15.35,23.82,0.77,16.2,3.68,0.99,0.96,2.0,Satisfactory,Thiruvananthapuram
13.71,27.82,0.82,15.58,4.12,2.75,0.89,7.48,Satisfactory,Thiruvananthapuram
12.5,29.74,0.77,17.62,3.08,1.04,0.75,1.83,Satisfactory,Thiruvananthapuram
14.83,30.69,0.8,15.78,2.7,1.22,0.77,1.62,Satisfactory,Thiruvananthapuram
11.86,27.14,0.7,24.46,2.66,1.33,0.77,1.56,Good,Thiruvananthapuram
13.06,28.23,0.67,20.23,1.42,0.58,0.54,1.2,Good,Thiruvananthapuram
13.16,31.68,0.92,22.44,3.78,0.96,0.58,2.4,Moderate,Thiruvananthapuram
17.36,33.53,0.73,23.88,3.3,1.25,0.62,1.93,Good,Thiruvananthapuram
14.02,30.52,0.77,20.82,3.17,1.01,0.72,1.86,Good,Thiruvananthapuram
13.42,29.57,0.8,19.0,3.34,0.63,0.96,1.92,Satisfactory,Thiruvananthapuram
19.32,32.68,0.87,23.53,3.66,0.89,1.02,2.05,Satisfactory,Thiruvananthapuram
18.6,34.76,0.94,19.0,4.01,0.82,0.81,2.24,Satisfactory,Thiruvananthapuram
8.66,22.42,0.93,19.32,3.64,1.81,0.94,2.07,Satisfactory,Thiruvananthapuram
17.5,33.56,0.88,20.32,3.44,1.0,0.96,2.03,Satisfactory,Thiruvananthapuram
15.18,36.12,0.82,23.26,3.01,1.52,0.88,1.8,Satisfactory,Thiruvananthapuram
11.18,33.91,0.84,20.47,3.16,1.12,0.78,1.84,Good,Thiruvananthapuram
4.78,22.3,1.13,20.74,3.09,2.08,1.43,1.95,Satisfactory,Thiruvananthapuram
10.07,22.76,1.07,25.34,4.03,1.85,1.12,2.26,Satisfactory,Thiruvananthapuram
13.82,26.74,1.24,26.03,4.22,1.98,1.07,2.49,Satisfactory,Thiruvananthapuram
15.46,32.4,1.08,30.49,4.81,0.89,0.89,2.62,Satisfactory,Thiruvananthapuram
18.97,33.81,1.01,36.42,3.63,0.64,0.96,2.09,Satisfactory,Thiruvananthapuram
15.58,29.1,1.33,32.53,3.57,0.94,0.95,2.08,Satisfactory,Thiruvananthapuram
11.16,27.22,1.58,25.66,4.45,0.78,0.96,2.4,Moderate,Thiruvananthapuram
16.49,30.45,0.89,36.25,3.69,1.17,0.77,2.17,Satisfactory,Thiruvananthapuram
17.66,28.85,0.97,36.78,4.29,0.51,0.67,2.44,Satisfactory,Thiruvananthapuram
15.35,31.23,0.9,32.22,4.26,0.75,0.84,2.39,Satisfactory,Thiruvananthapuram
16.49,33.07,0.85,33.96,3.0,1.42,0.7,1.9,Satisfactory,Thiruvananthapuram
13.44,28.23,0.75,36.08,3.25,1.79,0.81,1.93,Satisfactory,Thiruvananthapuram
7.42,22.56,0.74,28.73,3.18,1.21,0.85,1.88,Good,Thiruvananthapuram
15.64,34.77,0.9,29.73,4.8,1.73,1.0,2.6,Satisfactory,Thiruvananthapuram
18.4,33.61,0.84,40.39,4.23,0.95,0.98,2.42,Satisfactory,Thiruvananthapuram
12.32,29.79,0.9,29.86,4.47,2.16,0.7,2.5,Satisfactory,Thiruvananthapuram
8.51,28.76,0.97,13.35,4.36,1.38,0.94,7.54,Satisfactory,Thiruvananthapuram
17.32,28.23,0.95,14.38,4.47,1.04,0.85,2.49,Satisfactory,Thiruvananthapuram
16.53,29.12,1.09,15.67,4.47,0.92,0.85,7.6,Satisfactory,Thiruvananthapuram
17.68,33.51,1.07,21.96,4.57,1.93,1.04,2.55,Satisfactory,Thiruvananthapuram
27.8,23.21,0.94,18.36,3.85,1.18,0.77,2.23,Satisfactory,Thiruvananthapuram
14.56,95.68,0.96,25.87,3.87,0.95,0.94,2.21,Satisfactory,Thiruvananthapuram
16.05,22.5,0.81,30.12,3.44,1.72,0.84,2.03,Satisfactory,Thiruvananthapuram
24.0,33.55,1.16,26.54,3.58,2.18,0.59,2.22,Satisfactory,Thiruvananthapuram
41.09,37.78,1.0,25.26,3.14,0.73,0.65,2.04,Satisfactory,Thiruvananthapuram
39.27,36.28,0.84,23.88,2.34,1.29,0.52,1.61,Satisfactory,Thiruvananthapuram
30.64,42.3,0.85,27.95,2.52,1.58,0.53,1.74,Satisfactory,Thiruvananthapuram
14.82,35.83,1.13,26.25,3.14,1.47,0.52,2.03,Satisfactory,Thiruvananthapuram
18.2,33.99,1.02,27.21,2.43,1.11,0.52,1.65,Satisfactory,Thiruvananthapuram
13.74,28.72,1.03,27.43,4.03,2.54,0.67,2.49,Satisfactory,Thiruvananthapuram
22.02,37.35,1.04,30.05,3.87,5.44,0.58,2.47,Satisfactory,Thiruvananthapuram
19.35,31.71,0.95,34.48,2.6,9.18,0.88,1.89,Satisfactory,Thiruvananthapuram
17.01,27.28,0.92,36.96,2.92,9.53,0.93,2.11,Satisfactory,Thiruvananthapuram
26.2,50.49,1.09,37.51,3.85,10.17,0.97,2.52,Satisfactory,Thiruvananthapuram
21.36,50.81,1.1,41.04,3.98,9.44,0.92,2.57,Satisfactory,Thiruvananthapuram
21.4,45.02,0.95,40.88,3.18,9.01,0.9,2.18,Satisfactory,Thiruvananthapuram
19.01,47.27,1.08,32.8,3.47,8.21,0.96,2.26,Satisfactory,Thiruvananthapuram
14.52,31.08,1.01,35.34,2.51,9.28,0.88,1.84,Satisfactory,Thiruvananthapuram
9.64,30.39,1.02,32.36,2.16,8.68,0.94,1.68,Satisfactory,Thiruvananthapuram
18.73,39.27,1.12,38.87,3.25,9.43,0.92,2.14,Satisfactory,Thiruvananthapuram
21.32,49.25,1.26,34.03,4.56,8.44,0.92,2.93,Satisfactory,Thiruvananthapuram
39.67,67.61,1.83,35.31,5.78,10.05,0.94,3.49,Satisfactory,Thiruvananthapuram
22.08,48.96,2.03,34.36,4.16,9.71,0.93,2.84,Moderate,Thiruvananthapuram
13.55,27.57,0.83,27.76,2.59,7.1,0.88,1.87,Satisfactory,Thiruvananthapuram
30.45,51.91,1.06,31.24,4.45,7.93,0.52,2.53,Satisfactory,Thiruvananthapuram
25.22,45.85,1.08,25.21,14.47,8.84,5.19,10.82,Satisfactory,Thiruvananthapuram
22.23,43.29,1.01,28.4,17.41,9.3,10.09,17.46,Satisfactory,Thiruvananthapuram
24.63,39.84,1.09,24.04,21.11,9.27,12.3,21.23,Satisfactory,Thiruvananthapuram
16.2,35.35,1.12,27.77,21.44,9.61,10.12,19.49,Satisfactory,Thiruvananthapuram
22.78,53.49,1.5,17.12,23.24,8.61,15.77,23.25,Satisfactory,Thiruvananthapuram
19.88,49.09,1.13,32.53,18.38,9.27,8.13,16.26,Satisfactory,Thiruvananthapuram
20.91,42.3,1.24,29.64,20.14,8.56,10.11,18.93,Satisfactory,Thiruvananthapuram
23.36,47.81,1.32,33.3,26.13,9.23,12.82,24.32,Satisfactory,Thiruvananthapuram
39.81,65.38,1.3,32.06,24.52,9.93,11.52,22.41,Satisfactory,Thiruvananthapuram
22.79,40.69,1.2,29.61,21.22,8.17,12.94,21.79,Satisfactory,Thiruvananthapuram
22.79,49.72,1.29,27.88,21.72,8.76,10.07,19.74,Satisfactory,Thiruvananthapuram
11.23,25.41,1.1,22.96,20.93,7.86,11.01,20.08,Satisfactory,Thiruvananthapuram
16.88,31.62,1.12,27.85,16.98,8.27,10.56,17.62,Satisfactory,Thiruvananthapuram
25.81,51.14,1.63,21.71,24.3,9.56,17.12,26.85,Satisfactory,Thiruvananthapuram
27.99,52.39,1.47,26.59,23.43,8.54,17.56,26.66,Satisfactory,Thiruvananthapuram
37.99,58.52,1.2,32.49,17.64,8.2,12.38,19.31,Satisfactory,Thiruvananthapuram
32.3,58.0,1.14,58.08,18.07,8.98,8.9,16.84,Satisfactory,Thiruvananthapuram
24.68,64.6,1.34,39.31,21.04,9.09,8.0,17.66,Satisfactory,Thiruvananthapuram
17.82,39.35,1.16,40.55,14.82,8.48,8.27,14.57,Satisfactory,Thiruvananthapuram
17.78,44.54,1.33,43.46,24.86,9.68,10.73,21.91,Satisfactory,Thiruvananthapuram
27.24,57.7,1.33,45.3,23.66,9.46,10.02,20.7,Satisfactory,Thiruvananthapuram
34.11,59.92,1.4,40.34,24.62,9.49,10.47,21.56,Satisfactory,Thiruvananthapuram
27.66,49.24,1.4,42.26,23.7,9.24,9.75,20.5,Satisfactory,Thiruvananthapuram
39.57,61.92,1.44,41.61,21.3,9.56,8.91,18.53,Satisfactory,Thiruvananthapuram
17.89,42.06,1.3,32.31,14.27,8.33,8.57,14.52,Satisfactory,Thiruvananthapuram
19.4,46.41,1.47,31.46,21.04,8.9,12.46,21.28,Satisfactory,Thiruvananthapuram
32.25,63.77,1.56,40.86,26.23,11.62,12.38,23.97,Satisfactory,Thiruvananthapuram
29.26,51.31,1.2,43.04,12.41,7.76,6.96,12.22,Satisfactory,Thiruvananthapuram
34.5,66.25,1.49,47.89,30.54,11.15,8.7,23.3,Satisfactory,Thiruvananthapuram
21.36,48.09,1.39,38.84,22.06,10.05,11.13,20.74,Satisfactory,Thiruvananthapuram
29.94,57.02,1.56,29.93,24.17,9.48,10.27,21.16,Satisfactory,Thiruvananthapuram
30.65,52.52,1.58,39.35,24.07,10.2,15.45,25.32,Moderate,Thiruvananthapuram
38.11,63.31,1.53,46.2,21.6,9.74,9.09,18.84,Satisfactory,Thiruvananthapuram
44.8,68.62,1.66,42.96,23.69,9.65,9.91,20.62,Satisfactory,Thiruvananthapuram
51.96,80.62,1.94,38.6,29.92,9.43,19.87,32.04,Moderate,Thiruvananthapuram
36.39,58.38,1.56,46.83,16.66,9.57,8.72,15.91,Satisfactory,Thiruvananthapuram
12.52,38.64,1.59,47.93,16.21,9.48,8.87,15.81,Satisfactory,Thiruvananthapuram
32.54,62.85,1.63,37.06,29.29,8.58,16.91,28.18,Satisfactory,Thiruvananthapuram
44.74,73.72,1.94,43.56,27.32,8.64,10.75,23.22,Moderate,Thiruvananthapuram
40.42,68.57,1.49,40.43,26.8,9.03,11.58,23.62,Satisfactory,Thiruvananthapuram
35.96,65.09,1.41,42.93,23.08,10.15,9.66,20.09,Satisfactory,Thiruvananthapuram
36.18,60.26,0.96,37.71,21.04,8.78,9.42,18.82,Satisfactory,Thiruvananthapuram
39.12,65.79,0.76,34.07,24.75,8.87,12.86,23.57,Satisfactory,Thiruvananthapuram
30.58,55.05,0.92,46.14,19.58,7.68,10.39,18.82,Satisfactory,Thiruvananthapuram
27.03,43.67,0.85,43.66,17.5,8.36,8.19,15.92,Satisfactory,Thiruvananthapuram
36.85,74.23,1.12,36.49,27.71,9.65,12.41,24.79,Satisfactory,Thiruvananthapuram
30.37,59.51,1.12,35.13,30.16,9.47,14.76,28.0,Satisfactory,Thiruvananthapuram
16.57,37.56,0.84,35.46,15.99,7.55,7.44,14.51,Satisfactory,Thiruvananthapuram
31.99,57.01,0.99,40.21,23.64,8.15,11.33,21.74,Satisfactory,Thiruvananthapuram
46.1,65.95,1.06,33.62,24.85,8.58,10.7,21.84,Satisfactory,Thiruvananthapuram
35.23,55.43,1.01,46.81,30.0,9.89,11.59,25.34,Satisfactory,Thiruvananthapuram
34.52,50.54,0.82,50.65,22.22,10.6,8.91,19.01,Satisfactory,Thiruvananthapuram
45.18,72.0,0.97,51.15,26.77,9.13,9.89,22.24,Satisfactory,Thiruvananthapuram
48.75,85.45,0.91,58.43,26.54,8.56,9.38,21.71,Satisfactory,Thiruvananthapuram
61.78,90.09,1.06,58.14,25.43,8.77,8.02,20.0,Satisfactory,Thiruvananthapuram
47.74,74.82,0.97,54.89,27.92,8.71,10.18,23.08,Satisfactory,Thiruvananthapuram
38.16,69.87,0.95,54.29,24.09,8.61,9.09,20.17,Satisfactory,Thiruvananthapuram
31.66,59.79,0.88,46.57,24.82,9.17,11.3,22.34,Satisfactory,Thiruvananthapuram
28.79,56.6,0.94,38.07,23.12,8.79,9.67,20.12,Satisfactory,Thiruvananthapuram
31.86,58.42,1.15,29.1,24.67,7.65,12.36,23.15,Satisfactory,Thiruvananthapuram
25.78,52.01,1.04,34.92,22.73,8.05,11.01,20.99,Satisfactory,Thiruvananthapuram
22.57,55.34,0.99,37.51,22.81,8.46,11.28,21.27,Satisfactory,Thiruvananthapuram
25.61,53.17,1.06,33.38,23.56,8.76,12.37,22.52,Satisfactory,Thiruvananthapuram
30.53,60.35,1.06,36.8,21.07,7.8,9.63,19.01,Satisfactory,Thiruvananthapuram
29.85,65.88,1.03,41.96,22.96,7.75,10.49,20.7,Satisfactory,Thiruvananthapuram
29.88,55.09,0.85,52.55,17.18,8.42,8.15,15.71,Satisfactory,Thiruvananthapuram
28.72,59.45,0.87,53.33,20.0,9.13,8.98,17.9,Satisfactory,Thiruvananthapuram
38.14,80.21,0.97,53.45,22.43,8.24,8.58,18.86,Satisfactory,Thiruvananthapuram
55.14,91.03,1.13,52.46,26.53,9.48,8.9,21.31,Satisfactory,Thiruvananthapuram
50.29,88.7,1.07,53.25,20.44,9.09,7.82,17.2,Satisfactory,Thiruvananthapuram
43.18,86.73,1.05,56.73,23.19,8.28,8.62,19.26,Satisfactory,Thiruvananthapuram
42.92,71.66,0.92,51.58,18.95,7.65,8.23,16.72,Satisfactory,Thiruvananthapuram
32.97,57.62,0.83,55.43,16.57,7.72,8.1,15.36,Satisfactory,Thiruvananthapuram
38.13,68.97,1.04,47.23,24.45,7.37,9.36,20.58,Satisfactory,Thiruvananthapuram
30.37,53.71,0.88,44.03,20.46,9.16,9.94,18.92,Satisfactory,Thiruvananthapuram
36.27,62.33,1.0,41.08,19.56,8.28,8.88,17.58,Satisfactory,Thiruvananthapuram
27.97,60.73,0.87,46.71,17.95,8.51,8.36,16.31,Satisfactory,Thiruvananthapuram
32.0,56.28,0.92,40.6,16.95,9.66,9.4,16.61,Satisfactory,Thiruvananthapuram
38.32,61.92,0.98,48.19,17.99,10.1,9.56,17.3,Satisfactory,Thiruvananthapuram
36.14,60.54,0.95,51.13,18.42,10.59,7.77,16.08,Satisfactory,Thiruvananthapuram
98.87,134.53,1.29,52.3,23.62,10.76,8.71,19.62,Poor,Thiruvananthapuram
39.01,70.15,1.02,46.07,23.63,11.91,9.95,20.62,Satisfactory,Thiruvananthapuram
36.41,64.86,1.09,44.08,22.49,10.17,4.89,15.94,Satisfactory,Thiruvananthapuram
42.33,69.38,1.15,43.74,21.5,8.53,9.31,21.6,Satisfactory,Thiruvananthapuram
